EVOFORMER NEURAL ODE TRAINING REPORT
==================================================

⏰ INTERRUPTED AT 114 EPOCHS (TIME LIMIT REACHED)
==================================================

Experiment: 20250613_180436_fast_ode_with_prelim
Started: 2025-06-14 19:23:15
Completed: 2025-06-15 19:23:16
Total Training Time: 1440.0 minutes (24.0 hours)
Report generated: 2025-06-15 19:23:16

Configuration Settings:
------------------------------
  data_dir: N/A
  splits_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/data_splits/jumbo
  mode: N/A
  output_dir: /home/visitor/PycharmProjects/openFold/neural_ODE/trained_models
  use_fast_ode: True
  reduced_cluster_size: 128
  hidden_dim: 64
  model_parameters: 117378
  model_type: EvoformerODEFuncFast
  epochs: 1000
  learning_rate: 0.001
  batch_size: N/A
  integrator: rk4
  use_amp: True
  max_residues: None
  loss_function: Adaptive MSE (0→48 only)
  train_proteins: 492
  val_proteins: 50
  use_sequential_loading: True
  aggressive_cleanup: True

System Information:
------------------------------
  cuda_available: True
  device: cuda
  pytorch_version: 2.1.2
  gpu_name: Quadro P4000
  cuda_version: 12.1
  total_gpu_memory: 7.9 GB

TRAINING PROGRESS SUMMARY
==================================================

Epoch    Train Loss     Train Success  Val Loss       Val Success    Duration (s)
    4zgh_A: 59.29698
    3frp_A: 84.31717
    1zg3_A: 40.35299
    1dq8_A: 71.80349
    4jnn_A: 25.87282
    6fpa_A: 49.89003
    5yda_A: 63.57041
    1zzz_A: 25.95645
    2n64_A: 25.04924
    4zdn_A: 119.17225
    3afa_A: 26.86670
    2nrj_A: 68.07928
    1onc_A: 11.53628
    2b7e_A: 7.98559
    6scq_A: 9.10740
    1fe5_A: 11.85330
    2fq6_A: 49.98474
    6ei3_A: 93.27005
    6x8o_A: 6.49240
    1b4m_A: 18.50518
    2n6h_A: 5.38504
    2zg1_A: 30.89324
    3hq9_A: 44.86208
    1b88_A: 13.63082
    2qcf_A: 30.16982
    4em6_A: 75.97102
    3dzc_A: 51.83549
    2u2f_A: 10.18771
    5xyb_A: 52.82610
    6ki2_A: 19.37514
    1uz3_A: 14.47579
    4ckn_A: 33.65849
    6q0i_A: 24.73831
    4o91_A: 36.75623
    2jov_A: 9.10991
    2lye_A: 4.45194
    3edm_A: 35.50657
    4ljr_A: 28.44312
    1vm8_A: 69.42223
    1ib2_A: 64.01106
    5svd_A: 93.30808
    3mah_A: 18.15163
    1bj4_A: 54.18245
    3h5g_A: 9.17770
    2qju_A: 90.63185
    3geu_A: 30.81830
    1q0r_A: 38.14746
    5y26_A: 42.51199
    3tny_A: 36.88233
    3gh4_A: 74.75990
    2ps4_A: 52.72904
    7d11_A: 11.72751
    6umy_A: 19.94013
    4xc2_A: 15.90524
    1wmt_A: 6.17799
    4nvr_A: 39.45305
    6nko_A: 26.74297
    5t66_A: 37.14435
    6o4p_A: 64.34516
    1yir_A: 49.93407
    3x0g_A: 10.80048
    3e9a_A: 32.31467
    1krl_A: 6.40025
    2pbo_A: 67.30887
    4dd8_A: 23.99301
    3u59_A: 28.15327
    4w8i_A: 68.72644
    4bbq_A: 15.96346
    2ccm_A: 26.32771
    1o1x_A: 22.97501
    3uen_A: 20.57407
    6e68_A: 53.33234
    5f3b_A: 27.61976
    3o8q_A: 30.50279
    4iyh_A: 20.09180

Epoch 80:
  Duration: 769.5 seconds
  Training Loss: 32.89377
  Training Success: 478/492 proteins
  Validation Loss: 36.06433 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [3.86801, 147.58835]
  Best: 1i6j_A (1.18756)
  Worst: 4p99_A (140.65059)
  Training Proteins:
    7d60_A: 45.56543
    1kqy_A: 38.73067
    3eba_A: 17.52707
    3foa_A: 64.65395
    3eps_A: 80.90261
    4j7z_A: 26.53148
    2cbp_A: 10.94798
    2wvq_A: 33.96865
    5wrf_A: 18.46191
    3ob6_A: 72.43031
    1mzw_A: 21.86188
    7bln_A: 21.26487
    3st1_A: 26.14579
    1z84_A: 54.57598
    5jir_A: 53.20151
    5wup_A: 74.95577
    1tpg_A: 11.88469
    6dzg_A: 36.44130
    1b08_A: 18.81480
    7k6p_A: 20.28963
    6h05_A: 73.51804
    1pzx_A: 42.33523
    6fl1_A: 3.19752
    2wwn_A: 30.30895
    3zxf_A: 23.87881
    4n8p_A: 16.93337
    3e62_A: 33.92838
    5veo_A: 49.17122
    4i05_A: 36.86423
    4b7i_A: 30.28985
    1rij_A: 4.68054
    2pwj_A: 20.78095
    4z7x_A: 30.41500
    2f2x_A: 6.03436
    6vjo_A: 18.50014
    3q54_A: 60.74754
    2cb3_A: 22.25415
    3gai_A: 27.69974
    3dm8_A: 23.91123
    4x51_A: 30.34855
    1wlt_A: 24.60144
    4edp_A: 47.89241
    4yk0_A: 14.42127
    6neg_A: 44.45375
    5uag_A: 48.69678
    2gp6_A: 49.43605
    1t1h_A: 9.02916
    1pt4_A: 7.66974
    1su1_A: 23.76312
    1fdy_A: 35.79879
    7lca_A: 48.97840
    6fcm_A: 32.27997
    2cwx_A: 55.07000
    1i5z_A: 29.85570
    6abq_A: 12.34508
    1esi_A: 39.15054
    4ekx_A: 12.43520
    5khg_A: 27.79330
    1ehj_A: 9.08784
    6v42_A: 50.97072
    5uqi_A: 22.51103
    3tkp_A: 26.51253
    3gbw_A: 24.27748
    2qht_A: 32.33047
    2r9p_A: 21.78360
    3ga0_A: 37.30564
    2g19_A: 28.93950
    4nwb_A: 47.50496
    2zc1_A: 42.62762
    3dp6_A: 30.82671
    2uy9_A: 50.04304
    3o4r_A: 33.79212
    2pku_A: 10.91990
    6yjn_A: 33.16227
    1sgv_A: 46.22853
    1uv7_A: 13.37659
    6jko_A: 50.64858
    6sw8_A: 10.48956
    2ztm_A: 43.23500
    4cew_A: 41.51880
    6k6r_A: 14.83077
    4wcz_A: 34.63220
    3g4a_A: 37.06478
    6dwx_A: 20.72086
    2zx0_A: 22.10013
    6leo_A: 64.37714
    5vo7_A: 13.80128
    4fcg_A: 43.51784
    2f4p_A: 20.30716
    1b09_A: 23.75920
    2h61_A: 16.96912
    6fsn_A: 36.53547
    6fj4_A: 39.44926
    5wk6_A: 115.69720
    4rc1_A: 29.59562
    3mra_A: 12.96544
    2lp8_A: 29.67988
    5uxd_A: 43.73767
    4yxm_A: 54.66415
    2chu_A: 40.02314
    1dew_A: 3.56731
    4pkl_A: 12.11640
    3zrp_A: 53.97768
    4o1k_A: 32.85608
    5uxv_A: 30.64332
    5cqq_A: 10.94038
    2pk9_A: 37.91855
    7jot_A: 68.15519
    3b0m_A: 70.77209
    4o4v_A: 44.36327
    1lr1_A: 15.09713
    3et1_A: 45.57684
    1yaf_A: 34.61966
    2q2j_A: 17.61219
    1nqd_A: 23.22251
    3a9w_A: 34.23846
    2gic_A: 35.76856
    4tw8_A: 31.48256
    5jp1_A: 26.51350
    1l9c_A: 44.66765
    2rhb_A: 36.74769
    2afs_A: 37.36053
    3t8o_A: 71.50959
    3hrs_A: 28.24280
    2wfx_A: 22.11284
    4p3b_A: 10.78229
    2zf9_A: 29.01476
    6cpd_A: 17.59706
    1na8_A: 25.94849
    4etq_A: 35.08432
    3a75_A: 50.74564
    5ufq_A: 21.19140
    2gim_A: 14.08891
    4i5f_A: 29.29390
    3wt1_A: 36.05470
    7dev_A: 50.63017
    6zmu_A: 9.38165
    1ega_A: 37.31260
    3lb6_A: 22.03494
    5iaw_A: 30.68921
    2o8e_A: 3.74984
    7aon_A: 6.34251
    1ft2_A: 42.92778
    6thb_A: 49.76286
    1esm_A: 39.75928
    5yuf_A: 5.76240
    1h5y_A: 31.93423
    3q9b_A: 49.68069
    2rio_A: 49.29300
    5f67_A: 11.53479
    5t7z_A: 77.13829
    3dt5_A: 26.35695
    7bv6_A: 11.32654
    4an6_A: 26.58628
    2yey_A: 84.81954
    2pfw_A: 14.27012
    3mxi_A: 45.47136
    5k8m_A: 66.07465
    3ry9_A: 42.64072
    3toc_A: 27.83848
    6y6l_A: 25.45967
    3dpj_A: 29.85077
    5w0j_A: 8.89392
    5tih_A: 42.78150
    1tza_A: 19.12074
    3dvu_A: 18.48219
    6rum_A: 35.80963
    2ls5_A: 19.92746
    5f1f_A: 42.29932
    1ah5_A: 38.18271
    1wq9_A: 12.38561
    6jrq_A: 58.32520
    1l09_A: 20.47298
    4i69_A: 12.07143
    5wxv_A: 20.44262
    4f4w_A: 48.01395
    2k1w_A: 9.98138
    4y68_A: 43.34660
    4cbj_A: 22.68357
    1iy5_A: 5.66706
    7sk0_A: 73.44165
    3dp5_A: 11.91396
    4p99_A: 140.65059
    1wdc_A: 15.60801
    1ios_A: 13.76967
    1ch2_A: 18.60122
    2pmp_A: 21.97561
    1kdk_A: 21.66982
    6t6i_A: 10.15399
    1bus_A: 9.46298
    5vmt_A: 41.14637
    2rdn_A: 35.66474
    2r6o_A: 42.90573
    3lr5_A: 19.16610
    1w4s_A: 23.94851
    2wzv_A: 27.42777
    6wcv_A: 51.96398
    6qms_A: 10.96173
    7c50_A: 25.11227
    1bh3_A: 48.93547
    6i6c_A: 40.17049
    6gpm_A: 11.61283
    3l6x_A: 77.03427
    6aj6_A: 55.27589
    6fas_A: 15.17028
    1z91_A: 18.55207
    5c7j_A: 46.67658
    4fuw_A: 16.92870
    6xs5_A: 19.74328
    1p3b_A: 46.88599
    6h7c_A: 45.30677
    2gw4_A: 5.74747
    1fqm_A: 31.99877
    1lb1_A: 51.43201
    6bdx_A: 32.97174
    3l04_A: 47.60221
    6yd3_A: 64.07445
    2pyu_A: 30.09933
    3b36_A: 23.59872
    6ldq_A: 33.09533
    1wo5_A: 7.49309
    4h3w_A: 48.80686
    3vkz_A: 57.30893
    3o0h_A: 55.29403
    2f4j_A: 32.13465
    1t6l_A: 32.64156
    5aef_A: 4.40341
    1uub_A: 8.85648
    1mjh_A: 20.57420
    3iln_A: 31.09610
    1l8g_A: 34.56108
    3sx0_A: 67.06270
    5e5q_A: 9.92103
    7bqs_A: 35.78516
    4ba7_A: 20.04037
    5k9q_A: 37.72435
    6gw4_A: 35.68737
    7eql_A: 36.34801
    5h54_A: 26.31534
    6ai5_A: 30.38497
    2fyz_A: 20.39487
    5vl1_A: 67.79875
    5lq6_A: 23.82553
    6pqe_A: 10.81479
    2xt3_A: 39.72660
    6ywh_A: 14.58699
    4wvo_A: 23.06921
    2v0o_A: 60.78965
    16vp_A: 50.92387
    2iha_A: 2.13613
    1ogu_A: 37.74668
    2ocy_A: 62.44783
    4pv0_A: 31.52062
    4yov_A: 27.38208
    7jjt_A: 72.62237
    7lgc_A: 13.95298
    5k8j_A: 9.87918
    2q87_A: 14.32989
    5bpe_A: 18.02269
    5wc0_A: 71.53430
    3gdj_A: 19.29356
    2hio_A: 16.51166
    4tgl_A: 30.27965
    5vnd_A: 35.26852
    2g6u_A: 3.79353
    2ztb_A: 36.95179
    4ehs_A: 23.78227
    3ao9_A: 14.91297
    4ygo_A: 19.41451
    5fs8_A: 66.98382
    7bhe_A: 18.31396
    6nrr_A: 14.32914
    5mla_A: 22.04673
    1jml_A: 11.56192
    1v5n_A: 13.76604
    2enq_A: 17.92828
    6btj_A: 35.15578
    2f07_A: 24.61203
    3dup_A: 34.83165
    6kwa_A: 28.81421
    6uuk_A: 48.91808
    1sro_A: 8.64562
    1o7s_A: 15.65283
    6gol_A: 12.03461
    4apw_A: 42.42949
    1tro_A: 3.77507
    2afc_A: 18.38994
    5u4h_A: 53.63419
    1uwj_A: 32.14450
    1shn_A: 52.12220
    2xr6_A: 23.06536
    3no7_A: 15.20704
    5jso_A: 27.25594
    1t2l_A: 15.62791
    7bsl_A: 74.09264
    1fvi_A: 32.02516
    1hv5_A: 21.86697
    2cyu_A: 5.93564
    7n50_A: 32.04388
    2vy1_A: 26.37883
    1i6j_A: 1.18756
    4kir_A: 53.34698
    2w02_A: 94.08289
    1vrk_A: 27.30104
    3alw_A: 71.69940
    2cdb_A: 35.86032
    2zay_A: 18.42641
    4kp2_A: 57.13532
    4rck_A: 24.69471
    4qlh_A: 26.86643
    1rja_A: 13.76989
    1gnk_A: 13.95039
    5aon_A: 8.31915
    4ndk_A: 40.17007
    3dgz_A: 55.97551
    1u36_A: 12.05860
    5v8w_A: 9.53235
    6iad_A: 59.86196
    1kyn_A: 33.41898
    4o5m_A: 45.10942
    1af4_A: 39.43880
    2uyh_A: 33.41867
    2gpy_A: 29.95417
    4xa9_A: 29.61734
    4ep6_A: 56.81828
    5ft0_A: 35.23711
    4xlt_A: 15.01511
    2ey4_A: 33.88735
    2e31_A: 56.95474
    5j49_A: 35.50329
    5tpx_A: 16.56835
    4ny0_A: 40.82162
    6s1v_A: 11.20279
    1zu1_A: 21.88626
    5x3s_A: 24.16272
    4ese_A: 30.22363
    2na5_A: 6.32154
    1sv0_A: 14.78662
    1a7m_A: 28.13443
    5c54_A: 41.92705
    3wnz_A: 56.44466
    3o4o_A: 19.93535
    5z8s_A: 28.70267
    3e8j_A: 38.31455
    4jwy_A: 35.95281
    1ni7_A: 19.57684
    7mgj_A: 37.74131
    5x1e_A: 12.43514
    6j2h_A: 37.97622
    2jxj_A: 8.59969
    3e81_A: 19.48034
    6bvp_A: 29.40919
    5z09_A: 47.80062
    3ggh_A: 32.58860
    1ptq_A: 4.50107
    5yft_A: 58.20564
    2lr3_A: 6.08297
    1r7m_A: 7.55698
    2l2e_A: 24.15390
    3q87_A: 13.69385
    6won_A: 30.35173
    5fc9_A: 10.77850
    1wf7_A: 15.71019
    3okk_A: 27.32858
    5v45_A: 29.81996
    1uku_A: 12.15194
    3fad_A: 22.11616
    2van_A: 30.11910
    3kn3_A: 26.54426
    3om2_A: 67.28907
    3vpp_A: 14.57582
    2fmr_A: 8.94116
    6ig4_A: 38.74068
    2h9m_A: 54.15007
    4nv2_A: 54.74516
    6tzl_A: 63.74854
    6m0v_A: 38.05585
    1hdp_A: 10.83037
    4nbc_A: 46.13292
    1p2c_A: 28.41537
    1ltk_A: 60.38076
    5ikq_A: 66.77263
    3thp_A: 38.40565
    2w8i_A: 41.71663
    6a6q_A: 50.17175
    2kpj_A: 10.06065
    1n0d_A: 3.44057
    2as0_A: 49.17060
    2w7v_A: 10.90123
    5jon_A: 70.68789
    1tqd_A: 47.66161
    6fkg_A: 23.18361
    4lo9_A: 38.13505
    2wz9_A: 15.62284
    1jo3_A: 8.12405
    6wt8_A: 42.91583
    1uem_A: 14.06118
    1ehn_A: 74.37101
    2c1y_A: 33.51593
    1wqa_A: 63.40709
    2ens_A: 19.72802
    7khe_A: 32.37429
    3gd0_A: 60.75667
    4zgh_A: 59.18104
    3frp_A: 84.10719
    1zg3_A: 40.28482
    1dq8_A: 71.53339
    4jnn_A: 25.86040
    6fpa_A: 49.89077
    5yda_A: 63.43042
    1zzz_A: 25.85705
    2n64_A: 24.98121
    4zdn_A: 118.82438
    3afa_A: 26.80689
    2nrj_A: 67.29359
    1onc_A: 11.46933
    2b7e_A: 7.98422
    6scq_A: 9.05515
    1fe5_A: 11.99290
    2fq6_A: 48.30565
    6ei3_A: 90.03687
    6x8o_A: 6.42192
    1b4m_A: 18.38001
    2n6h_A: 5.38494
    2zg1_A: 31.37752
    3hq9_A: 45.17677
    1b88_A: 13.63707
    2qcf_A: 30.11731
    4em6_A: 76.16464
    3dzc_A: 51.46722
    2u2f_A: 10.08554
    5xyb_A: 52.30327
    6ki2_A: 19.33561
    1uz3_A: 14.45015
    4ckn_A: 33.45216
    6q0i_A: 24.64178
    4o91_A: 36.62729
    2jov_A: 9.10325
    2lye_A: 4.44318
    3edm_A: 35.25343
    4ljr_A: 28.30355
    1vm8_A: 69.32018
    1ib2_A: 63.76680
    5svd_A: 92.90536
    3mah_A: 18.04528
    1bj4_A: 53.85748
    3h5g_A: 9.04211
    2qju_A: 89.90101
    3geu_A: 30.70395
    1q0r_A: 38.00377
    5y26_A: 42.42192
    3tny_A: 36.91791
    3gh4_A: 74.66080
    2ps4_A: 52.69652
    7d11_A: 11.74483
    6umy_A: 19.91568
    4xc2_A: 15.90614
    1wmt_A: 6.16379
    4nvr_A: 39.33031
    6nko_A: 26.67375
    5t66_A: 37.06281
    6o4p_A: 64.58911
    1yir_A: 49.73675
    3x0g_A: 10.77938
    3e9a_A: 32.25504
    1krl_A: 6.38293
    2pbo_A: 67.15359
    4dd8_A: 23.90468
    3u59_A: 28.13682
    4w8i_A: 68.62122
    4bbq_A: 15.90394
    2ccm_A: 26.30475
    1o1x_A: 22.90085
    3uen_A: 20.51546
    6e68_A: 53.25698
    5f3b_A: 27.59785
    3o8q_A: 30.40443
    4iyh_A: 20.05844

Epoch 81:
  Duration: 770.2 seconds
  Training Loss: 32.84091
  Training Success: 478/492 proteins
  Validation Loss: 35.96983 (50 proteins)
  Validation Success: 50/50 proteins
    Val range: [3.82341, 147.24817]
  Best: 1i6j_A (1.18424)
  Worst: 4p99_A (140.49837)
  Training Proteins:
    7d60_A: 45.44833
    1kqy_A: 38.71603
    3eba_A: 17.48896
    3foa_A: 64.53299
    3eps_A: 80.76728
    4j7z_A: 26.46906
    2cbp_A: 10.91500
    2wvq_A: 33.89953
    5wrf_A: 18.44745
    3ob6_A: 72.36366
    1mzw_A: 21.81257
    7bln_A: 21.22956
    3st1_A: 26.07537
    1z84_A: 54.46928
    5jir_A: 53.08321
    5wup_A: 74.88162
    1tpg_A: 11.86989
    6dzg_A: 36.38438
    1b08_A: 18.76831
    7k6p_A: 20.25901
    6h05_A: 73.46004
    1pzx_A: 42.21628
    6fl1_A: 3.17291
    2wwn_A: 30.25032
    3zxf_A: 23.82283
    4n8p_A: 16.90854
    3e62_A: 33.84245
    5veo_A: 49.12777
    4i05_A: 36.83954
    4b7i_A: 30.23912
    1rij_A: 4.68171
    2pwj_A: 20.73885
    4z7x_A: 30.38288
    2f2x_A: 6.02419
    6vjo_A: 18.44308
    3q54_A: 60.62185
    2cb3_A: 22.16770
    3gai_A: 27.63628
    3dm8_A: 23.87322
    4x51_A: 30.30327
    1wlt_A: 24.55197
    4edp_A: 47.72077
    4yk0_A: 14.38388
    6neg_A: 44.28952
    5uag_A: 48.57259
    2gp6_A: 49.31253
    1t1h_A: 9.00199
    1pt4_A: 7.66709
    1su1_A: 23.69600
    1fdy_A: 35.69004
    7lca_A: 48.88542
    6fcm_A: 32.19261
    2cwx_A: 54.90598
    1i5z_A: 29.75684
    6abq_A: 12.34111
    1esi_A: 38.99059
    4ekx_A: 12.40613
    5khg_A: 27.74135
    1ehj_A: 9.07685
    6v42_A: 50.86595
    5uqi_A: 22.45170
    3tkp_A: 26.44969
    3gbw_A: 24.23984
    2qht_A: 32.31416
    2r9p_A: 21.72151
    3ga0_A: 37.24633
    2g19_A: 28.91493
    4nwb_A: 47.52155
    2zc1_A: 42.59501
    3dp6_A: 30.79177
    2uy9_A: 49.88500
    3o4r_A: 33.74139
    2pku_A: 10.90372
    6yjn_A: 33.07463
    1sgv_A: 46.19038
    1uv7_A: 13.34397
    6jko_A: 50.60847
    6sw8_A: 10.46658
    2ztm_A: 43.18486
    4cew_A: 41.52346
    6k6r_A: 14.80847
    4wcz_A: 34.57009
    3g4a_A: 36.99593
    6dwx_A: 20.66940
    2zx0_A: 22.06196
    6leo_A: 64.19211
    5vo7_A: 13.76921
    4fcg_A: 43.42952
    2f4p_A: 20.26114
    1b09_A: 23.68464
    2h61_A: 16.91575
    6fsn_A: 36.43977
    6fj4_A: 39.33424
    5wk6_A: 115.44523
    4rc1_A: 29.55330
    3mra_A: 13.02942
    2lp8_A: 29.62152
    5uxd_A: 43.59263
    4yxm_A: 54.55686
    2chu_A: 39.88858
    1dew_A: 3.55073
    4pkl_A: 12.08093
    3zrp_A: 53.81400
    4o1k_A: 32.76593
    5uxv_A: 30.56020
    5cqq_A: 10.91477
    2pk9_A: 37.81786
    7jot_A: 68.00288
    3b0m_A: 70.60157
    4o4v_A: 44.33570
    1lr1_A: 15.05351
    3et1_A: 45.47012
    1yaf_A: 34.56813
    2q2j_A: 17.60044
    1nqd_A: 23.21303
    3a9w_A: 34.13889
    2gic_A: 35.60656
    4tw8_A: 31.45263
    5jp1_A: 26.45408
    1l9c_A: 44.59918
    2rhb_A: 36.64100
    2afs_A: 37.27199
    3t8o_A: 71.44330
    3hrs_A: 28.18257
    2wfx_A: 22.07792
    4p3b_A: 10.75122
    2zf9_A: 28.96048
    6cpd_A: 17.56239
    1na8_A: 25.89415
    4etq_A: 35.02602
    3a75_A: 50.65497
    5ufq_A: 21.16251
    2gim_A: 14.05791
    4i5f_A: 29.20912
    3wt1_A: 35.96269
    7dev_A: 50.46907
    6zmu_A: 9.34962
    1ega_A: 37.24424
    3lb6_A: 21.97335
    5iaw_A: 30.62216
    2o8e_A: 3.75985
    7aon_A: 6.33591
    1ft2_A: 42.83205
    6thb_A: 49.61430
    1esm_A: 39.64459
    5yuf_A: 5.72500
    1h5y_A: 31.85207
    3q9b_A: 49.57656
    2rio_A: 49.17307
    5f67_A: 11.51013
    5t7z_A: 76.95770
    3dt5_A: 26.32223
    7bv6_A: 11.31387
    4an6_A: 26.54067
    2yey_A: 84.67214
    2pfw_A: 14.23265
    3mxi_A: 45.40004
    5k8m_A: 65.95509
    3ry9_A: 42.58101
    3toc_A: 27.77271
    6y6l_A: 25.39880
    3dpj_A: 29.79989
    5w0j_A: 8.88023
    5tih_A: 42.66264
    1tza_A: 19.07270
    3dvu_A: 18.44380
    6rum_A: 35.72471
    2ls5_A: 19.89214
    5f1f_A: 42.17514
    1ah5_A: 38.11919
    1wq9_A: 12.33657
    6jrq_A: 58.23182
    1l09_A: 20.43967
    4i69_A: 12.04135
    5wxv_A: 20.36420
    4f4w_A: 47.93387
    2k1w_A: 9.96874
    4y68_A: 43.24681
    4cbj_A: 22.61685
    1iy5_A: 5.65418
    7sk0_A: 73.35381
    3dp5_A: 11.87388
    4p99_A: 140.49837
    1wdc_A: 15.56813
    1ios_A: 13.73507
    1ch2_A: 18.56185
    2pmp_A: 21.91323
    1kdk_A: 21.62705
    6t6i_A: 10.13058
    1bus_A: 9.43823
    5vmt_A: 41.04681
    2rdn_A: 35.59306
    2r6o_A: 42.82207
    3lr5_A: 19.13008
    1w4s_A: 23.89015
    2wzv_A: 27.36385
    6wcv_A: 51.84570
    6qms_A: 10.96093
    7c50_A: 25.06700
    1bh3_A: 48.85295
    6i6c_A: 40.07853
    6gpm_A: 11.58882
    3l6x_A: 76.88467
    6aj6_A: 55.16596
    6fas_A: 15.12321
    1z91_A: 18.52322
    5c7j_A: 46.59336
    4fuw_A: 16.88620
    6xs5_A: 19.70987
    1p3b_A: 46.87630
    6h7c_A: 45.19019
    2gw4_A: 5.73328
    1fqm_A: 31.93523
    1lb1_A: 51.30732
    6bdx_A: 32.90553
    3l04_A: 47.50159
    6yd3_A: 63.94396
    2pyu_A: 30.03109
    3b36_A: 23.53171
    6ldq_A: 33.03136
    1wo5_A: 7.48610
    4h3w_A: 48.70561
    3vkz_A: 57.24048
    3o0h_A: 55.18528
    2f4j_A: 32.04494
    1t6l_A: 32.54187
    5aef_A: 4.37420
    1uub_A: 8.84008
    1mjh_A: 20.55435
    3iln_A: 31.03007
    1l8g_A: 34.46095
    3sx0_A: 66.94406
    5e5q_A: 9.88770
    7bqs_A: 35.75268
    4ba7_A: 20.03529
    5k9q_A: 37.62513
    6gw4_A: 35.62251
    7eql_A: 36.27771
    5h54_A: 26.25979
    6ai5_A: 30.36327
    2fyz_A: 20.38859
    5vl1_A: 67.65750
    5lq6_A: 23.79877
    6pqe_A: 10.77610
    2xt3_A: 39.65350
    6ywh_A: 14.58156
    4wvo_A: 23.04687
    2v0o_A: 60.75928
    16vp_A: 50.76981
    2iha_A: 2.12667
    1ogu_A: 37.58604
    2ocy_A: 62.40313
    4pv0_A: 31.42388
    4yov_A: 27.32795
    7jjt_A: 72.49923
    7lgc_A: 13.90992
    5k8j_A: 9.86125
    2q87_A: 14.31622
    5bpe_A: 18.02338
    5wc0_A: 71.28766
    3gdj_A: 19.21482
    2hio_A: 16.44100
    4tgl_A: 30.19028
    5vnd_A: 35.12297
    2g6u_A: 3.81713
    2ztb_A: 36.87559
    4ehs_A: 23.69530
    3ao9_A: 14.87341
    4ygo_A: 19.37701
    5fs8_A: 66.80785
    7bhe_A: 18.28387
    6nrr_A: 14.30167
    5mla_A: 22.02641
    1jml_A: 11.54273
    1v5n_A: 13.72173
    2enq_A: 17.87229
    6btj_A: 35.08183
    2f07_A: 24.58028
    3dup_A: 34.75634
    6kwa_A: 28.74289
    6uuk_A: 48.81662
    1sro_A: 8.63282
    1o7s_A: 15.60147
    6gol_A: 12.01595
    4apw_A: 42.30722
    1tro_A: 3.77870
    2afc_A: 18.33526
    5u4h_A: 53.51286
    1uwj_A: 32.05497
    1shn_A: 52.00945
    2xr6_A: 23.03476
    3no7_A: 15.17964
    5jso_A: 27.19267
    1t2l_A: 15.58624
    7bsl_A: 73.89674
    1fvi_A: 31.92893
    1hv5_A: 21.82084
    2cyu_A: 5.91749
    7n50_A: 31.97551
    2vy1_A: 26.32668
    1i6j_A: 1.18424
    4kir_A: 53.22708
    2w02_A: 93.94901
    1vrk_A: 27.26433
    3alw_A: 71.57151
    2cdb_A: 35.75832
    2zay_A: 18.39027
    4kp2_A: 57.02970
    4rck_A: 24.63738
    4qlh_A: 26.80765
    1rja_A: 13.73927
    1gnk_A: 13.92393
    5aon_A: 8.29814
    4ndk_A: 40.11457
    3dgz_A: 55.85695
    1u36_A: 12.03689
    5v8w_A: 9.49885
    6iad_A: 59.73692
    1kyn_A: 33.33402
    4o5m_A: 45.01752
    1af4_A: 39.37625
    2uyh_A: 33.34501
    2gpy_A: 29.88237
    4xa9_A: 29.55075
    4ep6_A: 56.72925
    5ft0_A: 35.16475
    4xlt_A: 14.97795
    2ey4_A: 33.81421
    2e31_A: 56.88462
    5j49_A: 35.41320
    5tpx_A: 16.51970
    4ny0_A: 40.71698
    6s1v_A: 11.15624
    1zu1_A: 21.82014
    5x3s_A: 24.09980
    4ese_A: 30.18667
    2na5_A: 6.29644
    1sv0_A: 14.75289
    1a7m_A: 28.06212
    5c54_A: 41.82927
    3wnz_A: 56.28365
    3o4o_A: 19.90044
    5z8s_A: 28.65633
    3e8j_A: 38.24155
    4jwy_A: 35.87617
    1ni7_A: 19.53833
    7mgj_A: 37.65123
    5x1e_A: 12.40892
    6j2h_A: 37.90408
    2jxj_A: 8.57926
    3e81_A: 19.46685
    6bvp_A: 29.32642
    5z09_A: 47.70967
    3ggh_A: 32.51897
    1ptq_A: 4.48158
    5yft_A: 58.12298
    2lr3_A: 6.06449
    1r7m_A: 7.55818
    2l2e_A: 24.10129
    3q87_A: 13.66697
    6won_A: 30.30656
    5fc9_A: 10.73863
    1wf7_A: 15.65985
    3okk_A: 27.25198
    5v45_A: 29.74006
    1uku_A: 12.14098
    3fad_A: 22.12258
    2van_A: 30.08696
    3kn3_A: 26.48566
    3om2_A: 67.12984
    3vpp_A: 14.51121
    2fmr_A: 8.93185
    6ig4_A: 38.66998
    2h9m_A: 54.04202
    4nv2_A: 54.71021
    6tzl_A: 63.62884
    6m0v_A: 38.02316
    1hdp_A: 10.79668
    4nbc_A: 46.03044
    1p2c_A: 28.33659
    1ltk_A: 60.31615
    5ikq_A: 66.65719
    3thp_A: 38.31472
    2w8i_A: 41.64817
    6a6q_A: 50.07303
    2kpj_A: 10.03666
    1n0d_A: 3.42621
    2as0_A: 49.08104
    2w7v_A: 10.88207
    5jon_A: 70.46855
    1tqd_A: 47.52544
    6fkg_A: 23.14489
    4lo9_A: 38.03373
    2wz9_A: 15.56977
    1jo3_A: 8.02233
    6wt8_A: 42.90676
    1uem_A: 13.99248
    1ehn_A: 74.17624
    2c1y_A: 33.45856
    1wqa_A: 63.33199
    2ens_A: 19.68506
    7khe_A: 32.35952
    3gd0_A: 60.65728
